round,source_episodes,round_source_episodes,direction_passed,candidate_count,fit_kl,accepted,experiment,method,label,seed,source_steps_total
1,4040,3940,True,3,1.2043586751849941e-09,True,P-L,AN,mc_learned_baseline,43,4040
2,5932,1892,True,1,1.2017483582385284e-09,True,P-L,AN,mc_learned_baseline,43,5932
3,9872,3940,True,3,1.2783994437873135e-09,True,P-L,AN,mc_learned_baseline,43,9872
4,11764,1892,True,1,1.1474583431056084e-09,True,P-L,AN,mc_learned_baseline,43,11764
5,13656,1892,True,1,1.1675366086696986e-09,True,P-L,AN,mc_learned_baseline,43,13656
6,17596,3940,True,3,1.0161251575456176e-09,True,P-L,AN,mc_learned_baseline,43,17596
7,19488,1892,True,1,1.0069289824314622e-08,True,P-L,AN,mc_learned_baseline,43,19488
8,20356,868,False,0,,False,P-L,AN,mc_learned_baseline,43,20356
9,22248,1892,True,1,1.5360034489634003e-08,True,P-L,AN,mc_learned_baseline,43,22248
10,24140,1892,True,1,2.638070670387953e-08,True,P-L,AN,mc_learned_baseline,43,24140
11,26032,1892,True,1,2.0049103602561727e-09,True,P-L,AN,mc_learned_baseline,43,26032
12,29972,3940,True,3,2.5512453498981563e-10,False,P-L,AN,mc_learned_baseline,43,29972
13,31864,1892,True,1,2.631888353785492e-08,True,P-L,AN,mc_learned_baseline,43,31864
14,35804,3940,True,3,7.492747749517573e-11,True,P-L,AN,mc_learned_baseline,43,35804
15,37696,1892,True,1,1.666143271096748e-08,True,P-L,AN,mc_learned_baseline,43,37696
16,39588,1892,True,1,4.039179564378062e-08,True,P-L,AN,mc_learned_baseline,43,39588
17,41480,1892,True,1,3.461271115178864e-08,True,P-L,AN,mc_learned_baseline,43,41480
18,43372,1892,True,1,3.399742551865687e-08,True,P-L,AN,mc_learned_baseline,43,43372
19,45264,1892,True,1,5.0881793709308734e-08,True,P-L,AN,mc_learned_baseline,43,45264
20,47156,1892,True,1,1.9183706028196205e-08,True,P-L,AN,mc_learned_baseline,43,47156
21,49048,1892,True,1,7.576024781480078e-08,True,P-L,AN,mc_learned_baseline,43,49048
22,50940,1892,True,1,6.058228198276317e-08,True,P-L,AN,mc_learned_baseline,43,50940
23,52832,1892,True,1,4.8668147366867995e-08,True,P-L,AN,mc_learned_baseline,43,52832
24,54724,1892,True,1,1.3819877716762398e-08,True,P-L,AN,mc_learned_baseline,43,54724
25,56616,1892,True,1,6.963221147119914e-08,True,P-L,AN,mc_learned_baseline,43,56616
26,58508,1892,True,1,2.6109938309063086e-08,True,P-L,AN,mc_learned_baseline,43,58508
27,60400,1892,True,1,3.147013805766377e-08,True,P-L,AN,mc_learned_baseline,43,60400
28,62292,1892,True,1,9.324719414604614e-09,True,P-L,AN,mc_learned_baseline,43,62292
29,64184,1892,True,1,2.5501135873192975e-08,True,P-L,AN,mc_learned_baseline,43,64184
30,66076,1892,True,1,4.300469009783839e-09,True,P-L,AN,mc_learned_baseline,43,66076
31,67968,1892,True,1,1.8661924831947652e-08,True,P-L,AN,mc_learned_baseline,43,67968
32,70884,2916,True,2,1.2523865255426315e-09,True,P-L,AN,mc_learned_baseline,43,70884
33,71752,868,False,0,,False,P-L,AN,mc_learned_baseline,43,71752
34,74668,2916,True,2,6.714391374269132e-11,True,P-L,AN,mc_learned_baseline,43,74668
35,76560,1892,True,1,2.68512751757213e-09,True,P-L,AN,mc_learned_baseline,43,76560
36,79476,2916,True,2,2.4787405761196752e-09,True,P-L,AN,mc_learned_baseline,43,79476
37,81368,1892,True,1,4.62415595864254e-10,True,P-L,AN,mc_learned_baseline,43,81368
38,83260,1892,True,1,1.0858688819161088e-08,True,P-L,AN,mc_learned_baseline,43,83260
39,84128,868,False,0,,False,P-L,AN,mc_learned_baseline,43,84128
40,84996,868,False,0,,False,P-L,AN,mc_learned_baseline,43,84996
41,86888,1892,True,1,2.1047143170592845e-10,True,P-L,AN,mc_learned_baseline,43,86888
42,87756,868,False,0,,False,P-L,AN,mc_learned_baseline,43,87756
43,89648,1892,True,1,1.0510736000404449e-11,True,P-L,AN,mc_learned_baseline,43,89648
44,92564,2916,True,2,1.197403323132631e-09,True,P-L,AN,mc_learned_baseline,43,92564
45,95480,2916,True,2,6.0398106369488265e-12,True,P-L,AN,mc_learned_baseline,43,95480
